,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,score,ranking,shortlisted,gender_c_agg_perceived_foreign_c
487,1281,"[{'institution': 'International University Of La Rioja', 'start_date': 'September 2009', 'end_date': 'June 2013', 'degree': 'Masters Degree In Early Childhood Education'}, {'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Rastreatorcom Limited Suc Spain', 'start_date': 'June 2021', 'end_date': 'Current', 'role': 'Accountant', 'duration': '3 years, 9 months', 'duration_months': 45}, {'institution': 'Salou Nuevo Habitat Sl Cala Pins Sl', 'start_date': 'October 2016', 'end_date': 'June 2017', 'role': 'Accounting Manager', 'duration': '8 months', 'duration_months': 8}, {'institution': 'Smh Automobile Sa Car Manufacturing', 'start_date': 'October 1988', 'end_date': 'April 2001', 'role': 'Electrical Mechanic', 'duration': '12 years, 6 months', 'duration_months': 150}]","['Sap Crm', 'English', 'Accounting', 'Customer Service', 'Income Tax', 'Spanish', 'Political Action Committee (Pac)', 'Project Management', 'Securities (Finance)', 'Electronics', 'Human Capital Management (Hcm)', 'Operational Risk', 'Stock Control', 'Billing', 'Fixed Income', 'Python (Programming Language)', 'German', 'Sage 50 (Accounting Software)', 'Operations', 'Sap Erp']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.5043478260869565,44,0,WomanNo
488,1281,"[{'institution': 'International University Of La Rioja', 'start_date': 'September 2009', 'end_date': 'June 2013', 'degree': 'Masters Degree In Early Childhood Education'}, {'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Rastreatorcom Limited Suc Spain', 'start_date': 'June 2021', 'end_date': 'Current', 'role': 'Accountant', 'duration': '3 years, 9 months', 'duration_months': 45}, {'institution': 'Salou Nuevo Habitat Sl Cala Pins Sl', 'start_date': 'October 2016', 'end_date': 'June 2017', 'role': 'Accounting Manager', 'duration': '8 months', 'duration_months': 8}, {'institution': 'Smh Automobile Sa Car Manufacturing', 'start_date': 'October 1988', 'end_date': 'April 2001', 'role': 'Electrical Mechanic', 'duration': '12 years, 6 months', 'duration_months': 150}]","['Sap Crm', 'English', 'Accounting', 'Customer Service', 'Income Tax', 'Spanish', 'Political Action Committee (Pac)', 'Project Management', 'Securities (Finance)', 'Electronics', 'Human Capital Management (Hcm)', 'Operational Risk', 'Stock Control', 'Billing', 'Fixed Income', 'Python (Programming Language)', 'German', 'Sage 50 (Accounting Software)', 'Operations', 'Sap Erp']",Woman,No,4,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba']","['Project Manager', 'Project Leader']",12,"['Organization', 'Management', 'Teamwork', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint', 'Project Management']",Man,No,0.5120772946859903,31,0,WomanNo
489,1311,"[{'institution': 'University Carlos Iii Of Madrid', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'King Juan Carlos University', 'start_date': 'January 2019', 'end_date': 'December 2021', 'degree': 'Degree In Electronic Engineering Industrial And Automatic Unfinished'}]","[{'institution': 'Boostturku', 'start_date': 'December 2021', 'end_date': 'February 2023', 'role': 'Legal And Public Relations Officer', 'duration': '1 year, 2 months', 'duration_months': 14}]","['C', 'Microsoft Office', 'English', 'Public Speaking', 'Spanish', 'Incident Management', 'C++', 'French']",Woman,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.527536231884058,12,0,WomanYes
490,1334,"[{'institution': 'King Juan Carlos University', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Autonomous University Of Barcelona', 'start_date': 'January 2018', 'end_date': 'December 2022', 'degree': 'Bachelors Degree In Translation And Interpreting'}]","[{'institution': 'Grupiref', 'start_date': 'October 2021', 'end_date': 'January 2022', 'role': 'Translator', 'duration': '3 months', 'duration_months': 3}]",['Management'],Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.5093167701863354,17,0,ManNo
491,1337,"[{'institution': 'King Juan Carlos University', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Ies La Orotava Manuel Gonzlez Prez', 'start_date': 'January 2020', 'end_date': 'December 2022', 'degree': 'Higher Degree Training Cycle Education Childish'}]","[{'institution': 'Infortec Consultants', 'start_date': 'May 2022', 'end_date': 'Current', 'role': 'It Selection Technician', 'duration': '2 years, 10 months', 'duration_months': 34}]","['Recipes', 'English', 'Agenda (Meeting)', 'Customer Service', 'Management', 'Communications', 'Spanish', 'Accident Prevention', 'Research', 'Cancer', 'Continuous Training', 'Creativity', 'Planning', 'Jurisprudence', 'Public Speaking', 'Italian', 'Mise En Place', 'First Aid', 'Cooking', 'Leadership', 'Operations', 'Incident Management']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.5093167701863354,17,0,WomanNo
492,1342,"[{'institution': 'King Juan Carlos University', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Universidad Anhuac Mxico', 'start_date': 'August 2015', 'end_date': 'July 2019', 'degree': 'Bachelors in International Relations'}]","[{'institution': 'Tuky Childrens Center', 'start_date': 'February 2023', 'end_date': 'March 2023', 'role': 'Intern Student', 'duration': '1 months', 'duration_months': 1}]","['Podcasting', 'Cooperation', 'Teamwork', 'Recipes', 'English', 'Agenda (Meeting)', 'Editing', 'Blogs', 'Management Systems', 'Management', 'Problem Solving', 'Communications', 'International Health', 'Spanish', 'Project Management', 'Social Media', 'Collaboration', 'Reduction (Complexity)', 'Team Building', 'Office Suite', 'Research', 'Critical Thinking', 'Governance', 'Continuous Training', 'Advocacy', 'Planning', 'Jurisprudence', 'Public Speaking', 'Management Process', 'Latin', 'Italian', 'Indicators', 'Risk Reduction', 'French', 'Adaptability', 'Capacity Development', 'Event Planning', 'Bit.Ly', 'Microsoft Office', 'Artificial Intelligence', 'Cooking', 'Leadership', 'Operations', 'Incident Management']",Woman,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.5093167701863354,17,0,WomanNo
493,1362,"[{'institution': 'University Carlos Iii Of Madrid', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Autonomous University Of Barcelona', 'start_date': 'January 2018', 'end_date': 'December 2022', 'degree': 'Bachelors Degree In Translation And Interpreting'}]","[{'institution': 'Grupiref', 'start_date': 'October 2021', 'end_date': 'January 2022', 'role': 'Translator', 'duration': '3 months', 'duration_months': 3}]","['Communications', 'Wordfast', 'Mandarin', 'English', 'Spanish', 'Aegisub', 'Omegat', 'Visual Merchandising', 'Management']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.5182608695652173,14,0,ManNo
494,1371,"[{'institution': 'University Carlos Iii Of Madrid', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Autonomous University Of Barcelona', 'start_date': 'January 2018', 'end_date': 'December 2022', 'degree': 'Bachelors Degree In Translation And Interpreting'}]","[{'institution': 'Qida Homecare', 'start_date': 'May 2021', 'end_date': 'Current', 'role': 'Junior Talent Acquisition Specialist', 'duration': '3 years, 10 months', 'duration_months': 46}]","['Communications', 'English', 'Spanish', 'Merchandising', 'Sdl Trados', 'Management']",Woman,Yes,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.4347826086956521,51,0,WomanYes
495,1375,"[{'institution': 'University Carlos Iii Of Madrid', 'start_date': 'September 2023', 'end_date': 'Current', 'degree': 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies'}, {'institution': 'Autonomous University Of Madrid', 'start_date': 'September 2018', 'end_date': 'July 2023', 'degree': 'Double Degree In Law And Political Science And Public Administration'}]","[{'institution': 'Qida Homecare', 'start_date': 'May 2021', 'end_date': 'Current', 'role': 'Junior Talent Acquisition Specialist', 'duration': '3 years, 10 months', 'duration_months': 46}]","['Agenda (Meeting)', 'Public Speaking', 'Jurisprudence', 'Leadership', 'Italian', 'Incident Management', 'Research']",Man,No,5,"['Law Bachelor', 'Degree In Law', 'Higher Degree In Administration And Finance', 'Double Masters Degree In Access To The Legal Profession And Legal Advice For Bilingual Companies']",['Consultant'],12,"['Punctuality', 'Organization', 'Accounting', 'English', 'Consulting']",Man,No,0.4579710144927536,48,0,ManNo
496,1381,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Grupo Banco Santander', 'start_date': 'September 2007', 'end_date': 'April 2023', 'role': 'Analyst I', 'duration': '15 years, 7 months', 'duration_months': 187}]","['Resolutive', 'Teamwork', 'Swift (Programming Language)', 'Revaluation', 'Automation', 'English', 'Spanish', 'Operations', 'French', 'Catalan', 'Communication']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.481159420289855,72,0,WomanNo
497,1381,"[{'institution': 'Institut Obert De Catalunya  Barcelona', 'start_date': 'January 2004', 'end_date': 'December 2005', 'degree': 'Intermediate Degree In Administration'}]","[{'institution': 'Grupo Banco Santander', 'start_date': 'September 2007', 'end_date': 'April 2023', 'role': 'Analyst I', 'duration': '15 years, 7 months', 'duration_months': 187}]","['Resolutive', 'Teamwork', 'Swift (Programming Language)', 'Revaluation', 'Automation', 'English', 'Spanish', 'Operations', 'French', 'Catalan', 'Communication']",Woman,No,4,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba']","['Project Manager', 'Project Leader']",12,"['Organization', 'Management', 'Teamwork', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint', 'Project Management']",Man,No,0.7826086956521738,1,1,WomanNo
498,1382,"[{'institution': 'Sabadell Industrial School Institute', 'start_date': 'January 2013', 'end_date': 'December 2015', 'degree': 'Higher Degree In Administration And Finance'}]","[{'institution': 'Santa Fe Hardware Store', 'start_date': 'June 2020', 'end_date': 'March 2022', 'role': 'Clerk', 'duration': '1 year, 9 months', 'duration_months': 21}]","['Valencian', 'English', 'Quality Control', 'Reconciliation', 'Accounting', 'Communication', 'Customer Service', 'Management', 'Communications', 'Spanish', 'Contasol', 'Java (Programming Language)', 'Assembly Lines', 'Englisih', 'Catalan', 'Customer Support', 'Email', 'Microsoft Excel', 'Filing', 'Radio Frequency', 'Collections', 'Meticulous', 'Decisive', 'Planning', 'Italian', 'French', 'Proactivity', 'Communicative', 'Microsoft Office', 'Registration Evaluation Authorisation And Restriction Of Chemicals (Reach) Regulations', 'Tamazight']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,0.7826086956521738,1,1,ManNo
